sektor,year_month,index_value,inflation_mom_pct,inflation_yoy_pct
makanan,2019-03,146.9,-0.013612850530886345,0.5613362541073252
makanan,2019-04,149.03,1.4499659632402961,2.285518188057667
makanan,2019-05,152.04,2.01972757162987,4.136986301369849
makanan,2019-06,154.52,1.6311496974480422,4.908683549460258
makanan,2019-07,155.75,0.7960134610406344,4.846852911477617
makanan,2019-08,155.45,-0.19261637239166296,5.80588075142936
makanan,2019-09,152.38,-1.9749115471212608,5.424104054241052
makanan,2019-10,151.76,-0.4068775429846516,4.835589941972929
makanan,2019-11,152.32,0.36900369003689537,4.968644476603945
makanan,2019-12,153.51,0.78125,4.279600570613407
makanan,2020-01,153.51,0.0,3.3250319714612564
makanan,2020-02,155.18666919935413,1.0922214835216826,5.626646609960617
makanan,2020-03,155.20124893152243,0.009394964299147546,5.650952301921319
makanan,2020-04,155.23040839585903,0.018788163457017504,4.16051023006041
makanan,2020-05,154.50142178744417,-0.4696158542312423,1.6189304047909525
makanan,2020-06,155.3324665210371,0.5378880815325005,0.5258002336507195
makanan,2020-07,153.75785544686102,-1.013703773230712,-1.2790655236847415
makanan,2020-08,151.96454839016047,-1.166318983500858,-2.2421689352457475
makanan,2020-09,151.20640231740902,-0.4988966708241449,-0.7701782928146605
makanan,2020-10,151.71669294329942,0.33747951017260025,-0.02853654236990577
makanan,2020-11,153.3058837496438,1.0474726119546585,0.6472451087472519
makanan,2020-12,156.10519232595684,1.8259629101283759,1.6905689049292238
makanan,2021-01,157.60690473929145,0.9619874848230126,2.668819451039961
makanan,2021-02,157.66522366796465,0.03700277520815032,1.5971439308530844
makanan,2021-03,158.39421027637948,0.46236360273717025,2.057303898543905
makanan,2021-04,158.68580491974544,0.18409425625920406,2.2259791490560676
makanan,2021-05,159.3710523316554,0.4318265343623562,3.1518354251203196
makanan,2021-06,157.8256007218159,-0.9697191473790112,1.6050309742819513
makanan,2021-07,158.04429670434038,0.1385681293302632,2.7877868386118054
makanan,2021-08,157.2861506315889,-0.4797047970479973,3.501870862515588
makanan,2021-09,156.14893152246174,-0.7230255839821953,3.2687301128145885
makanan,2021-10,156.20725045113494,0.03734827264239016,2.9598308668076223
makanan,2021-11,157.7672817931427,0.9986932984879404,2.910128388017097
makanan,2021-12,160.8581850128217,1.9591534978283143,3.04473708788644
makanan,2022-01,162.8556083198784,1.241729357382404,3.3302497687326627
makanan,2022-02,160.96024313799978,-1.1638316920322245,2.0898834843721126
makanan,2022-03,163.7887111786494,1.7572463768115831,3.4057437407952973
makanan,2022-04,167.14204957735774,2.0473562399857537,5.328923190003665
makanan,2022-05,168.64376199069235,0.8984647592463535,5.8183148842740895
makanan,2022-06,172.18663690758854,2.100804011411772,9.099307159353366
makanan,2022-07,174.3590170006648,1.261642675698571,10.322878228782283
makanan,2022-08,170.26211226137332,-2.349694790534329,8.249907304412329
makanan,2022-09,169.2852702060974,-0.5737283781469427,8.412698412698404
makanan,2022-10,167.06915091651626,-1.3091034363965082,6.953518760500277
makanan,2022-11,166.8358752018235,-0.13962823981149564,5.748082432307577
makanan,2022-12,169.9850973501757,1.887616883684351,5.6738874286232255
makanan,2023-01,172.06999905024216,1.2265202847585366,5.658012533572077
makanan,2023-02,172.55113021179596,0.2796136248093495,7.2010869565217295
makanan,2023-03,173.04684110551807,0.2872834811998404,5.652483532134611
makanan,2023-04,173.57171146357675,0.3033111466846261,3.846824842986729
makanan,2023-05,174.38817646500138,0.4703905921881635,3.406241895046236
makanan,2023-06,175.10258334124794,0.4096647437505263,1.6934801016087908
makanan,2023-07,175.4524969132871,0.19983347210659197,0.627142737687092
makanan,2023-08,174.7526697692088,-0.3988698687053538,2.6374379174516127
makanan,2023-09,175.3650185202773,0.35040881027865733,3.591421927482563
makanan,2023-10,175.70035236014814,0.1912204855337718,5.166244873025572
makanan,2023-11,178.3101244182733,1.4853539125383675,6.8775670715721215
makanan,2023-12,180.52624370785446,1.2428454619787477,6.201217943219817
makanan,2024-01,180.52624370785446,0.0,4.914421284528037
makanan,2024-02,182.658902609064,1.1813567143516446,5.857841895826099
makanan,2024-03,185.69127698422133,1.660129526589449,7.306944060881815
makanan,2024-04,185.47467881456723,-0.1166442350830077,6.857665486284192
makanan,2024-05,184.64160893128224,-0.44915558749552,5.8796603497592415
makanan,2024-06,183.3753427086891,-0.6857967875834592,4.724521597330655
makanan,2024-07,180.89279445649984,-1.3538070143558123,3.100723921815418
makanan,2024-08,179.3432844735898,-0.8565902182923413,2.626921071044963
makanan,2024-09,177.76045169534834,-0.8825715347454466,1.3659697899179646
makanan,2024-10,177.74379029768266,-0.009372949667241226,1.1630243821855846
makanan,2024-11,180.62065829462676,1.6185476815397948,1.2957951119665578
makanan,2024-12,183.4975262915709,1.592767972449427,1.6459006306722035
makanan,2025-01,186.374394288515,1.5677966101694807,3.239501615136131
makanan,2025-02,185.27474204257885,-0.5900232433398767,1.4320897564535473
makanan,2025-03,188.00721125975357,1.4748201438848918,1.2471960520412884
makanan,2025-04,188.07385685041635,0.035448422545192315,1.4013654329859904
makanan,2025-05,184.67493172661366,-1.8072289156626398,0.018047283883793064
makanan,2025-06,185.65795418888993,0.5322988090941783,1.2447755769580349
makanan,2025-07,187.2907711601285,0.8794759041550693,3.5368886432716407
makanan,2025-08,186.5076854698406,-0.4181122675918525,3.9947974730583535
makanan,2025-09,187.25744836479709,0.4020010720028555,5.342581310338379
makanan,2025-10,187.3074325577942,0.026692766260349998,5.38057742782152
makanan,2025-11,187.4074009437884,0.053371286248005134,3.7574564909907293
makanan,2025-12,191.18953821390218,2.0181365576102506,4.191888619854733
makanan,2026-01,190.4064525236143,-0.4095860566448839,2.163418558912933
makanan,2026-02,193.33885851277742,1.5400770038501932,4.352517985611515
makanan,2026-03,195.40487182332416,1.0685970355049923,3.9347749025168355
makanan,2026-04,195.02165967701305,-0.1961118690313901,3.6941885187810053
kesehatan,2015-01,111.73,0.3938064978072031,5.003132551687095
kesehatan,2015-02,112.17,0.3938064978072031,5.003132551687095
kesehatan,2015-03,112.89,0.6418828563787171,5.003132551687095
kesehatan,2015-04,113.32,0.38090176277791876,5.003132551687095
kesehatan,2015-05,113.7,0.3353335686551384,5.003132551687095
kesehatan,2015-06,114.06,0.31662269129286713,5.003132551687095
kesehatan,2015-07,114.47,0.359459933368389,5.003132551687095
kesehatan,2015-08,115.27,0.6988730671791732,5.003132551687095
kesehatan,2015-09,115.78,0.4424394898933093,5.003132551687095
kesehatan,2015-10,116.11,0.2850233200898167,5.003132551687095
kesehatan,2015-11,116.62,0.43923865300146137,5.003132551687095
kesehatan,2015-12,116.9,0.24009603841537164,5.003132551687095
kesehatan,2016-01,117.32,0.3592814371257358,5.003132551687095
kesehatan,2016-02,117.63,0.26423457211046664,4.8676116608718845
kesehatan,2016-03,117.98,0.2975431437558518,4.508813889627072
kesehatan,2016-04,118.35,0.3136124766909498,4.438757500882451
kesehatan,2016-05,118.67,0.27038445289395696,4.371152154793312
kesehatan,2016-06,119.07,0.33706918344988956,4.3924250394529185
kesehatan,2016-07,119.51,0.36953052826069754,4.402900323228809
kesehatan,2016-08,119.98,0.39327252949543645,4.086058818426319
kesehatan,2016-09,120.38,0.3333888981496891,3.973052340646044
kesehatan,2016-10,120.73,0.290745971091555,3.978985444836791
kesehatan,2016-11,121.09,0.29818603495403995,3.8329617561310148
kesehatan,2016-12,121.48,0.32207449004872934,3.9178785286569706
kesehatan,2017-01,122.09,0.5021402700032818,4.065802932151397
kesehatan,2017-02,122.41,0.26210172823326605,4.0635892204369695
kesehatan,2017-03,122.67,0.21240094763499417,3.975250042380063
kesehatan,2017-04,122.77,0.08151952392596584,3.734685255597814
kesehatan,2017-05,123.23,0.37468436914556147,3.8425886913288965
kesehatan,2017-06,123.65,0.3408260975411803,3.84647686234989
kesehatan,2017-07,123.84,0.15365952284673856,3.623127771734591
kesehatan,2017-08,124.09,0.2018733850129184,3.4255709284880753
kesehatan,2017-09,124.29,0.16117334192924382,3.248047848479829
kesehatan,2017-10,124.55,0.20918818891302315,3.1640851486788746
kesehatan,2017-11,124.89,0.27298273785627547,3.1381616979106353
kesehatan,2017-12,125.11,0.17615501641443654,2.9881461969048395
kesehatan,2018-01,125.46,0.27975381664135934,2.7602588254566296
kesehatan,2018-02,125.78,0.25506137414315067,2.7530430520382287
kesehatan,2018-03,126.24,0.3657179201780769,2.9102470041574957
kesehatan,2018-04,126.52,0.22179974651457268,3.054492139773557
kesehatan,2018-05,126.79,0.2134049952576822,2.888906922015755
kesehatan,2018-06,127.13,0.2681599495228282,2.8143954710877495
kesehatan,2018-07,127.47,0.26744277511210335,2.9312015503875966
kesehatan,2018-08,127.72,0.19612457833215746,2.9252961560157997
kesehatan,2018-09,128.24,0.4071406201064942,3.178051331563281
kesehatan,2018-10,128.32,0.06238303181533844,3.0268968285829034
kesehatan,2018-11,128.78,0.35847880299253454,3.1147409720554187
kesehatan,2018-12,129.04,0.20189470414659905,3.1412357125729207
kesehatan,2019-01,129.39,0.2712337259764386,3.1324725011955934
kesehatan,2019-02,129.85,0.35551433650204967,3.2358085546191795
kesehatan,2019-03,130.16,0.23873700423566735,3.105196451204062
kesehatan,2019-04,130.48,0.24585125998770607,3.1299399304457687
kesehatan,2019-05,130.72,0.18393623543839777,3.099613534190393
kesehatan,2019-06,130.97,0.19124847001223966,3.0205301659718353
kesehatan,2019-07,131.21,0.18324807207759086,2.9340236918490747
kesehatan,2019-08,131.99,0.59446688514595,3.3432508612590173
kesehatan,2019-09,132.41,0.31820592469125053,3.2517155333749104
kesehatan,2019-10,132.81,0.3020919870100558,3.4990648379052525
kesehatan,2019-11,133.12,0.2334161584218064,3.3700885230625977
kesehatan,2019-12,133.51,0.29296875,3.4640421574705593
kesehatan,2020-01,133.51,0.0,3.184171883453124
kesehatan,2020-02,133.96644444444445,0.34188034188034067,3.1701535960296123
kesehatan,2020-03,134.2453827160494,0.20821502933938696,3.138739025852333
kesehatan,2020-04,134.54967901234568,0.2266717038156285,3.1190059873893894
kesehatan,2020-05,134.91737037037038,0.27327553712779284,3.210962645632165
kesehatan,2020-06,135.09487654320986,0.13156658208812733,3.149481975421753
kesehatan,2020-07,135.48792592592594,0.290943219145956,3.260365769320872
kesehatan,2020-08,135.564,0.05614823133071045,2.70778089249184
kesehatan,2020-09,135.77954320987655,0.1589973812196055,2.5447800089695383
kesehatan,2020-10,135.9824074074074,0.14940704080679268,2.388681128986825
kesehatan,2020-11,136.4134938271605,0.3170163170163276,2.4740788966049365
kesehatan,2020-12,136.6670740740741,0.18589088205225313,2.3646723646723933
kesehatan,2021-01,136.92065432098767,0.1855459690138117,2.554605887939232
kesehatan,2021-02,137.1869135802469,0.19446245022685105,2.403937156918401
kesehatan,2021-03,137.30102469135804,0.0831792975970469,2.2761616924820594
kesehatan,2021-04,137.5546049382716,0.18468926031951494,2.2333207689408274
kesehatan,2021-05,137.65603703703704,0.07373951516269628,2.0298844093600277
kesehatan,2021-06,137.69407407407408,0.027631942525574438,1.923979352416727
kesehatan,2021-07,138.02372839506174,0.23941068139963217,1.8716077110237705
kesehatan,2021-08,138.4674938271605,0.32151387102699047,2.141788252899368
kesehatan,2021-09,138.63232098765434,0.11903671824926576,2.101036511345611
kesehatan,2021-10,138.72107407407407,0.0640204865556715,2.0139860139860133
kesehatan,2021-11,138.73375308641977,0.009139932364510273,1.7009015707779573
kesehatan,2021-12,138.96197530864197,0.1645037470297872,1.679191019575077
kesehatan,2022-01,139.29162962962963,0.23722627737225999,1.731641818686902
kesehatan,2022-02,139.74807407407408,0.3276897870016393,1.866913123844749
kesehatan,2022-03,140.14112345679013,0.28125567047723177,2.0685197155785318
kesehatan,2022-04,140.5722098765432,0.30760879399258645,2.19375057608997
kesehatan,2022-05,140.83846913580248,0.18941102191756265,2.311872524638492
kesehatan,2022-06,141.07937037037036,0.1710478934101367,2.4585635359115843
kesehatan,2022-07,141.19348148148148,0.08088433540038853,2.2965276501929033
kesehatan,2022-08,141.34562962962963,0.10775862068965747,2.0785642340444888
kesehatan,2022-09,142.15708641975309,0.5740940078937884,2.542527894640556
kesehatan,2022-10,142.4613827160494,0.2140563681769736,2.696280047527666
kesehatan,2022-11,142.75300000000001,0.20469918120327169,2.8970937671358055
kesehatan,2022-12,142.95586419753087,0.14210853539389223,2.8740875912408814
kesehatan,2023-01,143.52641975308643,0.3991130820399036,3.0402330238485487
kesehatan,2023-02,143.85607407407406,0.22968197879857932,2.939575394665206
kesehatan,2023-03,143.85607407407406,0.0,2.6508640188183996
kesehatan,2023-04,144.22376543209876,0.25559668605676933,2.5976368720122656
kesehatan,2023-05,144.3885925925926,0.11428571428573342,2.520705797623335
kesehatan,2023-06,144.71824691358026,0.22831050228311334,2.579311584434274
kesehatan,2023-07,144.9971851851852,0.19274575083232381,2.6939655172413923
kesehatan,2023-08,145.14933333333335,0.10493179433368471,2.691065662002168
kesehatan,2023-09,145.20004938271606,0.034940600978328185,2.140563681769536
kesehatan,2023-10,145.36487654320987,0.1135172895563974,2.038091847632595
kesehatan,2023-11,145.6691728395062,0.209332751853486,2.0428101962874257
kesehatan,2023-12,145.73256790123457,0.04351988858908307,1.9423503325942448
kesehatan,2024-01,145.73256790123457,0.0,1.5371024734982308
kesehatan,2024-02,146.0574854140039,0.222954633578909,1.530287375141559
kesehatan,2024-03,146.36827607839197,0.21278653641552125,1.74633015705985
kesehatan,2024-04,146.4671640170609,0.06756104623104608,1.5554985534047328
kesehatan,2024-05,146.523671410586,0.03858024691356654,1.4787032546385026
kesehatan,2024-06,146.59430565249235,0.048206710374065764,1.2963525878201043
kesehatan,2024-07,146.70732043954257,0.07709357232341674,1.1794265193308728
kesehatan,2024-08,146.8062083782115,0.06740491092922518,1.1414968342108534
kesehatan,2024-09,146.8627157717366,0.038491147036179285,1.1450866553344596
kesehatan,2024-10,147.088745345837,0.15390534821084767,1.1858908724176498
kesehatan,2024-11,147.3006480715561,0.14406454091431264,1.11998661092656
kesehatan,2024-12,147.82334146166332,0.3548479907931501,1.4346645986816675
kesehatan,2025-01,148.41666909367686,0.4013761467889898,1.8417991469561912
kesehatan,2025-02,148.6709523645398,0.17133066818959541,1.7893413289486348
kesehatan,2025-03,148.99586987730913,0.21854808057772956,1.795193514139548
kesehatan,2025-04,149.15126520950318,0.10429506020670498,1.8325617283950546
kesehatan,2025-05,149.15126520950318,0.0,1.7932896259159392
kesehatan,2025-06,149.29253369331593,0.09471490812653638,1.8406090392213637
kesehatan,2025-07,149.54681696417887,0.17032551097653226,1.9354838709677358
kesehatan,2025-08,149.61745120608526,0.047232193463075944,1.9149345650500527
kesehatan,2025-09,149.8152270834231,0.13218770654328527,2.0103886110042435
kesehatan,2025-10,150.19665198971754,0.25459688826026117,2.112946600076837
kesehatan,2025-11,150.38030101867412,0.12227238525206463,2.090725999808196
kesehatan,2025-12,150.52156950248687,0.09394081728510972,1.8253058103975484
kesehatan,2026-01,150.81823331849364,0.1970905678085444,1.6181229773462702
kesehatan,2026-02,151.05838974097534,0.15923566878983664,1.6058532877233356
kesehatan,2026-03,151.21378507316936,0.10287103712709467,1.4885749502228318
kesehatan,2026-04,151.36918040536338,0.10276532137518668,1.4870240575866722
pendidikan,2015-01,112.73,0.03548301250775321,5.224873591767931
pendidikan,2015-02,112.77,0.03548301250775321,5.224873591767931
pendidikan,2015-03,112.77,0.0,5.224873591767931
pendidikan,2015-04,112.77,0.0,5.224873591767931
pendidikan,2015-05,112.77,0.0,5.224873591767931
pendidikan,2015-06,112.77,0.0,5.224873591767931
pendidikan,2015-07,113.33,0.4965859714463061,5.224873591767931
pendidikan,2015-08,116.71,2.982440660019403,5.224873591767931
pendidikan,2015-09,118.35,1.4051923571245073,5.224873591767931
pendidikan,2015-10,118.52,0.14364174059990908,5.224873591767931
pendidikan,2015-11,118.53,0.008437394532578857,5.224873591767931
pendidikan,2015-12,118.56,0.02531004808909998,5.224873591767931
pendidikan,2016-01,118.62,0.05060728744938903,5.224873591767931
pendidikan,2016-02,118.67,0.04215140785701621,5.231887913452171
pendidikan,2016-03,118.68,0.00842672958625279,5.240755520085139
pendidikan,2016-04,118.69,0.008426019548357644,5.249623126718106
pendidikan,2016-05,118.69,0.0,5.249623126718106
pendidikan,2016-06,118.77,0.06740247704102309,5.320563979781867
pendidikan,2016-07,119.58,0.6819904016165612,5.514868084355418
pendidikan,2016-08,122.15,2.149188827563142,4.661125867534932
pendidikan,2016-09,123.22,0.8759721653704311,4.114913392479935
pendidikan,2016-10,123.39,0.13796461613375666,4.109011137360796
pendidikan,2016-11,123.46,0.05673069130398556,4.159284569307342
pendidikan,2016-12,123.47,0.008099789405480173,4.1413630229419685
pendidikan,2017-01,123.49,0.01619826678544989,4.105547125273978
pendidikan,2017-02,123.51,0.016195643371941237,4.078537119743819
pendidikan,2017-03,123.52,0.008096510404009827,4.07819346140883
pendidikan,2017-04,123.52,0.0,4.069424551352263
pendidikan,2017-05,123.53,0.00809585492227427,4.077849860982385
pendidikan,2017-06,123.53,0.0,4.007746063820838
pendidikan,2017-07,124.43,0.7285679592001992,4.055862184311776
pendidikan,2017-08,126.05,1.3019368319536984,3.192795742939003
pendidikan,2017-09,127.92,1.4835382784609275,3.814315857815287
pendidikan,2017-10,128.14,0.17198248905565539,3.8495826241996767
pendidikan,2017-11,128.14,0.0,3.7907014417625007
pendidikan,2017-12,128.14,0.0,3.7822952944034816
pendidikan,2018-01,128.19,0.03901982206961918,3.805976192404237
pendidikan,2018-02,128.2,0.007800920508604925,3.7972633794834287
pendidikan,2018-03,128.2,0.0,3.7888601036269343
pendidikan,2018-04,128.2,0.0,3.7888601036269343
pendidikan,2018-05,128.2,0.0,3.7804581882943333
pendidikan,2018-06,128.23,0.023400936037432096,3.8047437869343392
pendidikan,2018-07,129.89,1.294548857521649,4.388009322510622
pendidikan,2018-08,131.95,1.5859573485256684,4.6806822689408945
pendidikan,2018-09,132.89,0.7123910572186309,3.8852407754846663
pendidikan,2018-10,132.98,0.06772518624427182,3.777118776338373
pendidikan,2018-11,132.99,0.0075199278086968135,3.784922740752328
pendidikan,2018-12,133.0,0.0075193623580549485,3.7927267051662383
pendidikan,2019-01,133.1,0.07518796992480592,3.8302519697324344
pendidikan,2019-02,133.12,0.015026296018039176,3.837753510140418
pendidikan,2019-03,133.13,0.007512019230770939,3.845553822152903
pendidikan,2019-04,133.13,0.0,3.845553822152903
pendidikan,2019-05,133.15,0.015022909937667528,3.86115444617785
pendidikan,2019-06,133.15,0.0,3.836855650003912
pendidikan,2019-07,134.7,1.164100638377752,3.7031334205866573
pendidikan,2019-08,137.49,2.071269487750582,4.198560060629042
pendidikan,2019-09,138.56,0.7782384173394385,4.266686733388525
pendidikan,2019-10,138.7,0.10103926096995952,4.3013987065724235
pendidikan,2019-11,138.7,0.0,4.293555906459123
pendidikan,2019-12,138.7,0.0,4.2857142857142705
pendidikan,2020-01,138.7,0.0,4.207362885048838
pendidikan,2020-02,138.72615254077496,0.018855472800982653,4.211352569692717
pendidikan,2020-03,138.72615254077496,0.0,4.203524780872048
pendidikan,2020-04,138.72615254077496,0.0,4.203524780872048
pendidikan,2020-05,138.72615254077496,0.0,4.187872730585762
pendidikan,2020-06,138.72615254077496,0.0,4.187872730585762
pendidikan,2020-07,138.94844913736213,0.160241304552744,3.154008268271813
pendidikan,2020-08,139.74610163099842,0.5740636175418867,1.6409205258552717
pendidikan,2020-09,140.60913547657208,0.6175727519415863,1.47887952985859
pendidikan,2020-10,140.661440558122,0.0371989212312851,1.4141604600735436
pendidikan,2020-11,140.83143207315925,0.12085153853305108,1.5367210332799308
pendidikan,2020-12,140.83143207315925,0.0,1.5367210332799308
pendidikan,2021-01,140.88373715470917,0.03714020427112441,1.5744319788818961
pendidikan,2021-02,140.88373715470917,0.0,1.5552832500707048
pendidikan,2021-03,140.89681342509664,0.009281603861133192,1.5647092091620296
pendidikan,2021-04,140.90988969548414,0.009280742459405467,1.5741351682533766
pendidikan,2021-05,140.9229659658716,0.009279881217505448,1.5835611273447237
pendidikan,2021-06,140.96219477703403,0.02783706040641043,1.6118390046187203
pendidikan,2021-07,141.21064391439614,0.17625231910944894,1.6280820628646442
pendidikan,2021-08,142.91055906476856,1.2038151680711318,2.2644334237859054
pendidikan,2021-09,143.05439803903084,0.10064964772622531,1.739049567562545
pendidikan,2021-10,143.0805505798058,0.018281535648978497,1.7198103560472244
pendidikan,2021-11,143.0805505798058,0.0,1.5970287836583053
pendidikan,2021-12,143.0805505798058,0.0,1.5970287836583053
pendidikan,2022-01,143.19823701329312,0.08225187351491581,1.6428438834230619
pendidikan,2022-02,143.30284717639296,0.07305268925212882,1.7170967143122384
pendidikan,2022-03,143.31592344678043,0.009124920156944327,1.7169373549883904
pendidikan,2022-04,143.31592344678043,0.0,1.7074981440237336
pendidikan,2022-05,143.3289997171679,0.00912408759123906,1.7073397049271355
pendidikan,2022-06,143.3420759875554,0.009123255177456713,1.6883116883116944
pendidikan,2022-07,143.82589799189216,0.33752964787447937,1.8520233354940352
pendidikan,2022-08,146.48038088055057,1.8456223293026541,2.4979412572055937
pendidikan,2022-09,146.78113509946263,0.2053204784860041,2.605118829981712
pendidikan,2022-10,147.0034316960498,0.15144766146995003,2.7417291171632385
pendidikan,2022-11,147.02958423682475,0.017790428749320242,2.760007311277657
pendidikan,2022-12,147.04266050721222,0.008893632159368003,2.769146408334855
pendidikan,2023-01,147.21265202224947,0.11560693641619046,2.80339695005023
pendidikan,2023-02,147.25188083341192,0.026647717178907016,2.755725887398497
pendidikan,2023-03,147.25188083341192,0.0,2.7463503649635124
pendidikan,2023-04,147.25188083341192,0.0,2.7463503649635124
pendidikan,2023-05,147.2649571037994,0.008880206020767112,2.7460998084116506
pendidikan,2023-06,147.27803337418686,0.008879417510199161,2.7458492975734217
pendidikan,2023-07,148.24567738286038,0.6570185563349096,3.0730066369669906
pendidikan,2023-08,149.51407561044596,0.8556055393843298,2.0710587395108337
pendidikan,2023-09,149.82790609974546,0.20990029735874494,2.075723830734977
pendidikan,2023-10,149.9325162628453,0.06982021295165453,1.992528019925266
pendidikan,2023-11,149.94559253323277,0.008721437292869005,1.9832799715403748
pendidikan,2023-12,149.94559253323277,0.0,1.9742107603379244
pendidikan,2024-01,149.94559253323277,0.0,1.856457630129671
pendidikan,2024-02,149.97472232294297,0.019426906265174182,1.8491047273015315
pendidikan,2024-03,150.19319574576946,0.14567349713510147,1.997471879958601
pendidikan,2024-04,150.22232553547963,0.01939487975173293,2.0172541669795097
pendidikan,2024-05,150.22232553547963,0.0,2.0081956290495695
pendidikan,2024-06,150.23689043033474,0.00969555943379774,2.0090280867822052
pendidikan,2024-07,151.2709979650467,0.6883179835191378,2.040747923039321
pendidikan,2024-08,152.24684592033825,0.645099171962249,1.8277679200000119
pendidikan,2024-09,152.68379276599117,0.2869989476705248,1.906111311696801
pendidikan,2024-10,152.74205234541157,0.03815701612133182,1.8738670920728673
pendidikan,2024-11,152.74205234541157,0.0,1.8649830014570101
pendidikan,2024-12,152.81487681968707,0.04767807761991705,1.9135502671199678
pendidikan,2025-01,153.01878534765842,0.13343499809377324,2.0495386109762093
pendidikan,2025-02,153.0333502425135,0.009518370454975056,2.0394289598912207
pendidikan,2025-03,153.0333502425135,0.0,1.8910007757951597
pendidikan,2025-04,153.04791513736862,0.009517464547448284,1.8809385301531867
pendidikan,2025-05,153.04791513736862,0.0,1.8809385301531867
pendidikan,2025-06,152.97509066309314,-0.04758279406166244,1.8225884634028189
pendidikan,2025-07,154.22767162063155,0.8188136722841133,1.9545542075871225
pendidikan,2025-08,154.43158014860293,0.1322126735291418,1.434994738352624
pendidikan,2025-09,154.44614504345802,0.009431293030259802,1.1542497376705096
pendidikan,2025-10,154.66461846628448,0.14145605431912234,1.258701249165628
pendidikan,2025-11,154.66461846628448,0.0,1.258701249165628
pendidikan,2025-12,154.6791833611396,0.009417082587814818,1.219977125428895
pendidikan,2026-01,154.72287804570487,0.028248587570622874,1.1136493432324368
pendidikan,2026-02,154.73744294055996,0.00941353666572553,1.1135433520510052
pendidikan,2026-03,154.78113762512527,0.028237951807241757,1.14209574569335
pendidikan,2026-04,154.79570251998038,0.009409993413012074,1.1419870574800317
